"idclient","idcompany","idmember","idaccount","idcategory","defaultcategory","period_yyyymm","monthly_total"
1,"52","319622",INT96765,Other,Other,"2024-04",3176615.20
1,"52","319622",INT96767,Other,Other,"2024-04",36142.74
1,"52","319622",INT96765,Other,Other,"2024-03",2072582.54
1,"52","319622",INT96767,Other,Other,"2024-03",841.86
1,"52","319622",INT96767,Other,Other,"2024-02",89.44
1,"52","319622",INT96765,Other,Other,"2024-02",2277740.72
1,"52","319622",INT96765,Other,Other,"2024-01",2296660.40
1,"52","319622",INT96765,Other,Other,"2023-12",2727302.60
1,"52","319622",INT96767,Other,Other,"2023-12",1727.16
1,"52","319622",INT96765,Other,Other,"2023-11",429508.84
1,"216","325001",INT151406,Other,Other,"2026-03",2.00
1,"216","325001",INT151406,Other,Other,"2025-01",2.00
1,"216","325001",INT151406,Other,Other,"2024-12",2.00
1,"216","325001",INT151406,Other,Other,"2024-09",2.00
1,"216","325001",INT151406,Other,Other,"2024-08",2.00
1,"216","325001",INT151406,Other,Other,"2024-07",2.00
1,"52","325892",INT89377,Other,Other,"2025-06",25.00
1,"52","325892",INT89377,Other,Other,"2025-04",5005.75
1,"52","325892",INT89377,Other,Other,"2025-03",5796.22
1,"52","325892",INT89377,Other,Other,"2025-02",5335.82
1,"52","325892",INT89377,Other,Other,"2025-01",9446.78
1,"52","325892",INT89377,Other,Other,"2024-12",11729.64
1,"52","325892",INT89377,Other,Other,"2024-11",7047.14
1,"52","325892",INT89377,Other,Other,"2024-10",5864.26
1,"52","325892",INT89377,Other,Other,"2024-09",4978.11
1,"52","325892",INT89377,Other,Other,"2024-08",11061.93
1,"52","325892",INT89377,Other,Other,"2024-07",3157.25
1,"52","325892",INT89377,Other,Other,"2024-06",4348.42
1,"52","325892",INT89377,Other,Other,"2024-05",5746.03
1,"52","325892",INT89377,Other,Other,"2024-04",2089.09
1,"52","325892",INT89377,Other,Other,"2024-03",6197.73
1,"52","325892",INT89377,Other,Other,"2024-02",4895.18
1,"52","325892",INT89377,Other,Other,"2024-01",3152.36
1,"52","325892",INT89377,Other,Other,"2023-12",2032.92
1,"52","325892",INT89377,Other,Other,"2023-11",651.04
1,"216","326420",INT224802,Other,Other,"2025-04",1389.25
1,"216","326420",INT224802,Other,Other,"2025-03",1157.40
1,"216","326420",INT224802,Other,Other,"2025-02",3837.35
1,"216","326420",INT224802,Other,Other,"2025-01",2295.55
1,"216","326420",INT224802,Other,Other,"2024-12",3185.46
1,"216","326420",INT224802,Other,Other,"2024-11",2259.65
1,"216","326420",INT224802,Other,Other,"2024-10",70681.41
1,"216","326420",INT224802,Other,Other,"2024-09",2444.15
1,"216","326420",INT224802,Other,Other,"2024-08",4863.20
1,"216","326420",INT224802,Other,Other,"2024-07",2333.28
1,"4","329952",INT124696,Other,Other,"2025-12",3430.26
1,"4","329952",INT128961,Other,Other,"2025-12",2052.49
1,"4","329952",INT128961,Other,Other,"2025-11",1988.25
1,"4","329952",INT124696,Other,Other,"2025-11",2572.56
1,"4","329952",INT124696,Other,Other,"2025-10",503.72
1,"4","329952",INT128961,Other,Other,"2025-10",1097.56
1,"4","329952",INT124696,Other,Other,"2025-04",668.60
1,"4","329952",INT124696,Other,Other,"2025-03",1634.63
1,"4","329952",INT128961,Other,Other,"2025-03",3374.65
1,"4","329952",INT128961,Other,Other,"2025-02",4632.25
1,"4","329952",INT124696,Other,Other,"2025-02",699.48
1,"4","329952",INT124696,Other,Other,"2024-12",160.20
1,"4","329952",INT128961,Other,Other,"2024-12",29.29
1,"4","329952",INT128961,Other,Other,"2024-11",179.00
1,"4","329952",INT124696,Other,Other,"2024-11",5348.76
1,"4","329952",INT124696,Other,Other,"2024-10",1678.65
1,"4","329952",INT128961,Other,Other,"2024-10",139.96
1,"216","331177",INT214582,Other,Other,"2025-04",424.01
1,"216","331177",INT214582,Other,Other,"2025-03",499.47
1,"216","331177",INT214582,Other,Other,"2025-02",967.05
1,"216","331177",INT214582,Other,Other,"2025-01",2033.58
1,"216","331177",INT214582,Other,Other,"2024-12",2363.93
1,"216","331177",INT214582,Other,Other,"2024-11",2145.07
1,"216","331177",INT214582,Other,Other,"2024-10",2033.60
1,"216","331177",INT214582,Other,Other,"2024-09",2339.19
1,"216","331177",INT214582,Other,Other,"2024-08",2104.98
1,"216","331177",INT214582,Other,Other,"2024-07",905.93
1,"216","336554",INT255455,Other,Other,"2025-04",20681.70
1,"216","336554",INT255455,Other,Other,"2025-03",7450.00
1,"216","336554",INT255455,Other,Other,"2025-02",14513.76
1,"216","336554",INT255455,Other,Other,"2025-01",51338.90
1,"216","336554",INT255455,Other,Other,"2024-12",37593.62
1,"216","336554",INT255455,Other,Other,"2024-11",21789.04
1,"216","336554",INT255455,Other,Other,"2024-10",78666.48
1,"216","336554",INT255455,Other,Other,"2024-09",27796.72
1,"216","336554",INT255455,Other,Other,"2024-08",6629.98
1,"216","336554",INT255455,Other,Other,"2024-07",16031.00
1,"52","342491",INT3,Auto & transport,Auto & transport,"2026-06",2.00
1,"52","342491",INT3,Groceries,Groceries,"2026-06",20.00
1,"52","342491",INT3,Other,Other,"2026-06",3.53
1,"52","342491",INT3,Shopping,Shopping,"2026-06",5.60
1,"52","342491",INT3,Taxes & fees,Taxes & fees,"2026-06",0.02
1,"52","342491",INT3,Transfers & payments,Transfers & payments,"2026-06",2.55
1,"52","342491",INT3,Other,Other,"2026-05",5102.24
1,"52","342491",INT3,Other,Other,"2026-04",14.12
1,"52","342491",INT3,Other,Other,"2026-03",32.67
1,"52","342491",INT3,Other,Other,"2026-02",26.29
1,"52","342491",INT3,Other,Other,"2026-01",28.10
1,"52","342491",INT3,Other,Other,"2025-12",560.68
1,"52","342491",INT3,Taxes & fees,Taxes & fees,"2025-12",3.00
1,"52","342491",INT3,Other,Other,"2025-11",1.00
1,"52","342491",INT3,Other,Other,"2025-05",13.73
1,"52","342491",INT3,Other,Other,"2025-02",13.30
1,"52","342491",INT3,Other,Other,"2025-01",11346.95
1,"52","342491",INT3,Transfers & payments,Transfers & payments,"2025-01",1.06
1,"52","342491",INT3,Other,Other,"2024-12",499.76
1,"52","342491",INT3,Other,Other,"2024-11",6.00
1,"52","342491",INT3,Other,Other,"2024-07",2.00
1,"52","342491",INT3,Other,Other,"2024-04",9.00
1,"52","342491",INT3,Other,Other,"2024-03",31.65
1,"52","342491",INT3,Other,Other,"2024-02",125.85
1,"52","342491",INT3,Other,Other,"2024-01",7.00
1,"52","342491",INT3,Other,Other,"2023-12",2.81
1,"52","342491",INT3,Other,Other,"2023-11",2.00
1,"216","344471",INT344144,Other,Other,"2026-01",3822.70
1,"216","344471",INT344144,Other,Other,"2025-04",711.83
1,"216","344471",INT344144,Other,Other,"2025-03",800.00
1,"216","344471",INT344144,Other,Other,"2025-02",5909.95
1,"216","344471",INT344144,Other,Other,"2025-01",6181.96
1,"216","344471",INT344144,Other,Other,"2024-12",6974.81
1,"216","344471",INT344144,Other,Other,"2024-11",8543.82
1,"216","344471",INT344144,Other,Other,"2024-10",5999.85
1,"216","344471",INT344144,Other,Other,"2024-09",3621.06
1,"216","344471",INT344144,Other,Other,"2024-08",5.00
1,"4","348266",INT128752,Other,Other,"2025-03",662.01
1,"4","348266",INT128752,Other,Other,"2025-02",500.43
1,"4","348266",INT128752,Other,Other,"2024-11",387.98
1,"4","348266",INT128752,Other,Other,"2024-10",21.77
1,"52","351269",INT5,Other,Other,"2026-06",4.52
1,"52","351269",INT5,Home & rent,Home & rent,"2026-05",0.14
1,"52","351269",INT5,Other,Other,"2026-05",1688.52
1,"52","351269",INT5,Other,Other,"2026-04",2408.36
1,"52","351269",INT5,Taxes & fees,Taxes & fees,"2026-04",50.00
1,"52","351269",INT5,Other,Other,"2026-03",110.09
1,"52","351269",INT5,Taxes & fees,Taxes & fees,"2026-03",150.00
1,"52","351269",INT5,Other,Other,"2026-02",334.69
1,"52","351269",INT5,Other,Other,"2026-01",1589.46
1,"52","351269",INT5,Other,Other,"2025-12",4918.12
1,"52","351269",INT5,Other,Other,"2025-11",2589.89
1,"52","351269",INT5,Other,Other,"2025-10",1950.00
1,"52","351269",INT5,Other,Other,"2025-09",6958.90
1,"52","351269",INT5,Other,Other,"2025-08",946.89
1,"52","351269",INT5,Other,Other,"2025-07",894.53
1,"52","351269",INT5,Other,Other,"2025-06",3003.04
1,"52","351269",INT5,Taxes & fees,Taxes & fees,"2025-06",10.00
1,"52","351269",INT5,Other,Other,"2025-05",1313.82
1,"52","351269",INT5,Other,Other,"2025-04",11219.72
1,"52","351269",INT5,Other,Other,"2025-03",863.25
1,"52","351269",INT5,Other,Other,"2025-02",1421.67
1,"52","351269",INT5,Other,Other,"2025-01",1072.60
1,"52","351269",INT5,Other,Other,"2024-12",3013.50
1,"52","351269",INT5,Other,Other,"2024-11",1356.88
1,"52","351269",INT5,Other,Other,"2024-10",3448.76
1,"52","351269",INT5,Other,Other,"2024-09",1535.47
1,"52","351269",INT5,Other,Other,"2024-08",984.38
1,"52","351269",INT5,Other,Other,"2024-07",1006.56
1,"52","351269",INT5,Other,Other,"2024-06",1922.31
1,"52","351269",INT5,Other,Other,"2024-05",3762.42
1,"52","351269",INT5,Other,Other,"2024-04",3537.58
1,"52","351269",INT5,Other,Other,"2024-03",2538.65
1,"52","351269",INT5,Other,Other,"2024-02",1032.89
1,"52","351269",INT5,Other,Other,"2024-01",1747.63
1,"52","351269",INT5,Other,Other,"2023-12",3718.79
1,"52","351269",INT5,Other,Other,"2023-11",1580.67
1,"52","351269",INT5,Other,Other,"2023-10",2256.58
1,"52","351269",INT5,Other,Other,"2023-09",543.11
1,"52","351269",INT5,Other,Other,"2023-08",1366.41
1,"52","351269",INT5,Other,Other,"2023-07",5690.18
1,"52","351269",INT5,Other,Other,"2023-06",12569.20
1,"52","351269",INT5,Other,Other,"2023-05",795.04
1,"52","351269",INT5,Other,Other,"2023-04",256.39
1,"52","360872",INT3,Auto & transport,Auto & transport,"2026-06",2.00
1,"52","360872",INT3,Groceries,Groceries,"2026-06",20.00
1,"52","360872",INT3,Other,Other,"2026-06",3.53
1,"52","360872",INT3,Shopping,Shopping,"2026-06",5.60
1,"52","360872",INT3,Taxes & fees,Taxes & fees,"2026-06",0.02
1,"52","360872",INT3,Transfers & payments,Transfers & payments,"2026-06",2.55
1,"52","360872",INT3,Other,Other,"2026-05",5102.24
1,"52","360872",INT3,Other,Other,"2026-04",14.12
1,"52","360872",INT3,Other,Other,"2026-03",32.67
1,"52","360872",INT3,Other,Other,"2026-02",26.29
1,"52","360872",INT3,Other,Other,"2026-01",28.10
1,"52","360872",INT3,Other,Other,"2025-12",560.68
1,"52","360872",INT3,Taxes & fees,Taxes & fees,"2025-12",3.00
1,"52","360872",INT3,Other,Other,"2025-11",1.00
1,"52","360872",INT3,Other,Other,"2025-05",13.73
1,"52","360872",INT3,Other,Other,"2025-02",13.30
1,"52","360872",INT3,Other,Other,"2025-01",11346.95
1,"52","360872",INT3,Transfers & payments,Transfers & payments,"2025-01",1.06
1,"52","360872",INT3,Other,Other,"2024-12",499.76
1,"52","360872",INT3,Other,Other,"2024-11",6.00
1,"52","360872",INT3,Other,Other,"2024-07",2.00
1,"52","360872",INT3,Other,Other,"2024-04",9.00
1,"52","360872",INT3,Other,Other,"2024-03",31.65
1,"52","360872",INT3,Other,Other,"2024-02",125.85
1,"52","360872",INT3,Other,Other,"2024-01",7.00
1,"52","360872",INT3,Other,Other,"2023-12",2.81
1,"52","360872",INT3,Other,Other,"2023-11",2.00
1,"52","360972",INT3,Auto & transport,Auto & transport,"2026-06",2.00
1,"52","360972",INT3,Groceries,Groceries,"2026-06",20.00
1,"52","360972",INT3,Other,Other,"2026-06",3.53
1,"52","360972",INT3,Shopping,Shopping,"2026-06",5.60
1,"52","360972",INT3,Taxes & fees,Taxes & fees,"2026-06",0.02
1,"52","360972",INT3,Transfers & payments,Transfers & payments,"2026-06",2.55
1,"52","360972",INT3,Other,Other,"2026-05",5102.24
1,"52","360972",INT3,Other,Other,"2026-04",14.12
1,"52","360972",INT3,Other,Other,"2026-03",32.67
1,"52","360972",INT3,Other,Other,"2026-02",26.29
1,"52","360972",INT3,Other,Other,"2026-01",28.10
1,"52","360972",INT3,Other,Other,"2025-12",560.68
1,"52","360972",INT3,Taxes & fees,Taxes & fees,"2025-12",3.00
1,"52","360972",INT3,Other,Other,"2025-11",1.00
1,"52","360972",INT3,Other,Other,"2025-05",13.73
1,"52","360972",INT3,Other,Other,"2025-02",13.30
1,"52","360972",INT3,Other,Other,"2025-01",11346.95
1,"52","360972",INT3,Transfers & payments,Transfers & payments,"2025-01",1.06
1,"52","360972",INT3,Other,Other,"2024-12",499.76
1,"52","360972",INT3,Other,Other,"2024-11",6.00
1,"52","360972",INT3,Other,Other,"2024-07",2.00
1,"52","360972",INT3,Other,Other,"2024-04",9.00
1,"52","360972",INT3,Other,Other,"2024-03",31.65
1,"52","360972",INT3,Other,Other,"2024-02",125.85
1,"52","360972",INT3,Other,Other,"2024-01",7.00
1,"52","360972",INT3,Other,Other,"2023-12",2.81
1,"52","360972",INT3,Other,Other,"2023-11",2.00
1,"117","367737",INT137513,Other,Other,"2025-09",3586.37
1,"117","367737",INT137513,Other,Other,"2025-08",92.97
1,"117","367737",INT137513,Other,Other,"2025-07",197.00
1,"117","367737",INT137513,Other,Other,"2025-06",3353.47
1,"117","367737",INT137513,Other,Other,"2025-05",21517.98
1,"117","367737",INT137513,Other,Other,"2025-04",486.75
1,"117","367737",INT137513,Other,Other,"2025-03",1515.40
1,"117","367737",INT137513,Other,Other,"2025-02",2536.12
1,"117","367737",INT137513,Other,Other,"2025-01",1351.69
1,"117","367737",INT137513,Other,Other,"2024-12",970.84
1,"117","367737",INT137513,Other,Other,"2024-11",744.88
1,"117","367737",INT137513,Other,Other,"2024-10",715.54
1,"117","367737",INT137513,Other,Other,"2024-09",419.82
1,"117","367737",INT137513,Other,Other,"2024-08",632.26
1,"315","385415",INT139899,Other,Other,"2026-05",3701.83
1,"315","385415",INT143339,Other,Other,"2026-05",488.00
1,"315","385415",INT139899,Other,Other,"2026-04",25427.20
1,"315","385415",INT143339,Other,Other,"2026-04",968.00
1,"315","385415",INT140403,Other,Other,"2026-03",28991.35
1,"315","385415",INT143339,Other,Other,"2026-03",1668.00
1,"315","385415",INT140412,Other,Other,"2026-03",5187.77
1,"315","385415",INT140405,Other,Other,"2026-03",11564.33
1,"315","385415",INT145205,Other,Other,"2026-03",9913.56
1,"315","385415",INT140404,Other,Other,"2026-03",4900.00
1,"315","385415",INT139899,Other,Other,"2026-03",9859.36
1,"315","385415",INT140412,Other,Other,"2026-02",3537.95
1,"315","385415",INT140405,Other,Other,"2026-02",5965.02
1,"315","385415",INT140403,Other,Other,"2026-02",18279.30
1,"315","385415",INT140404,Other,Other,"2026-02",5400.00
1,"315","385415",INT139899,Other,Other,"2026-02",10512.14
1,"315","385415",INT145205,Other,Other,"2026-02",6961.37
1,"315","385415",INT143339,Other,Other,"2026-02",1528.00
1,"315","385415",INT140405,Other,Other,"2026-01",7709.74
1,"315","385415",INT140403,Other,Other,"2026-01",19951.88
1,"315","385415",INT143339,Other,Other,"2026-01",1587.50
1,"315","385415",INT140412,Other,Other,"2026-01",8452.36
1,"315","385415",INT140404,Other,Other,"2026-01",2894.00
1,"315","385415",INT145205,Other,Other,"2026-01",14917.47
1,"315","385415",INT139899,Other,Other,"2026-01",8729.06
1,"315","385415",INT140412,Other,Other,"2025-12",3705.27
1,"315","385415",INT143339,Other,Other,"2025-12",2743.00
1,"315","385415",INT139899,Other,Other,"2025-12",13654.67
1,"315","385415",INT145205,Other,Other,"2025-12",14940.66
1,"315","385415",INT140405,Other,Other,"2025-12",10003.44
1,"315","385415",INT140404,Other,Other,"2025-12",5300.00
1,"315","385415",INT140403,Other,Other,"2025-12",21829.54
1,"315","385415",INT143339,Other,Other,"2025-11",644.40
1,"315","385415",INT145205,Other,Other,"2025-11",1220.86
1,"315","385415",INT140412,Other,Other,"2025-11",8022.40
1,"315","385415",INT140403,Other,Other,"2025-11",875.00
1,"315","385415",INT140405,Other,Other,"2025-11",972.23
1,"315","385415",INT139899,Other,Other,"2025-11",9105.03
1,"315","385415",INT143339,Other,Other,"2025-09",33.90
1,"315","385415",INT143339,Other,Other,"2025-07",1263.00
1,"315","385415",INT143339,Other,Other,"2025-06",2713.38
1,"315","385415",INT143339,Other,Other,"2025-05",1407.00
1,"315","385415",INT140403,Other,Other,"2025-03",50.00
1,"315","385415",INT140403,Other,Other,"2025-02",50.00
1,"315","385415",INT140403,Other,Other,"2024-11",50.00
1,"216","385417",INT217626,Other,Other,"2026-02",1710.00
1,"216","385417",INT159656,Other,Other,"2026-02",1.00
1,"216","385417",INT217626,Other,Other,"2026-01",1980.00
1,"216","385417",INT159656,Other,Other,"2026-01",5.00
1,"216","385417",INT218223,Other,Other,"2026-01",8.58
1,"216","385417",INT159656,Other,Other,"2025-10",26.00
1,"216","385417",INT159656,Other,Other,"2025-09",12.00
1,"216","385417",INT159656,Other,Other,"2025-08",16.00
1,"216","385417",INT159656,Other,Other,"2025-04",1100.00
1,"216","385417",INT217626,Other,Other,"2025-04",2498.95
1,"216","385417",INT218223,Other,Other,"2025-04",2650.52
1,"216","385417",INT218223,Other,Other,"2025-03",450.00
1,"216","385417",INT159656,Other,Other,"2025-03",1117.00
1,"216","385417",INT217626,Other,Other,"2025-03",275.31
1,"216","385417",INT159656,Other,Other,"2025-02",3696.13
1,"216","385417",INT218223,Other,Other,"2025-02",3743.90
1,"216","385417",INT217626,Other,Other,"2025-02",4224.50
1,"216","385417",INT159658,Other,Other,"2025-01",820.00
1,"216","385417",INT159656,Other,Other,"2025-01",380.00
1,"216","385417",INT218223,Other,Other,"2025-01",3604.17
1,"216","385417",INT217626,Other,Other,"2025-01",8920.55
1,"216","385417",INT218223,Other,Other,"2024-12",3880.84
1,"216","385417",INT217626,Other,Other,"2024-12",5263.77
1,"216","385417",INT218223,Other,Other,"2024-11",5152.61
1,"216","385417",INT217626,Other,Other,"2024-11",10082.95
1,"216","385417",INT159658,Other,Other,"2024-11",1343.54
1,"216","385417",INT217626,Other,Other,"2024-10",3317.21
1,"216","385417",INT218223,Other,Other,"2024-10",3374.45
1,"216","385417",INT159658,Other,Other,"2024-10",200.00
1,"216","385417",INT159656,Other,Other,"2024-10",31.00
1,"216","385417",INT218223,Other,Other,"2024-09",2388.48
1,"216","385417",INT159656,Other,Other,"2024-09",3837.49
1,"216","385417",INT159658,Other,Other,"2024-09",220.00
1,"216","385417",INT217626,Other,Other,"2024-09",5341.05
1,"216","385417",INT217626,Other,Other,"2024-08",8027.10
1,"216","385417",INT218223,Other,Other,"2024-08",3636.71
1,"216","385417",INT159656,Other,Other,"2024-08",10174.36
1,"216","385417",INT159658,Other,Other,"2024-08",400.00
1,"216","385417",INT159659,Other,Other,"2024-07",60.00
1,"216","385417",INT217626,Other,Other,"2024-07",4143.19
1,"216","385417",INT159656,Other,Other,"2024-07",4846.86
1,"216","385417",INT218223,Other,Other,"2024-07",605.14
1,"1587","385422",INT411920,Other,Other,"2025-04",10300.88
1,"1587","385422",INT411920,Other,Other,"2025-03",5113.78
1,"1587","385422",INT411920,Other,Other,"2025-02",11918.62
1,"1587","385422",INT411920,Other,Other,"2025-01",15241.04
1,"1587","385422",INT411919,Gas,Gas,"2024-11",6.00
1,"1587","385422",INT411919,Other,Other,"2024-11",354.00
1,"1587","385422",INT411920,Other,Other,"2024-11",106.00
1,"1587","385422",INT411920,Transfers & payments,Transfers & payments,"2024-11",12.00
1,"52","385424",INT5,Other,Other,"2026-06",4.52
1,"52","385424",INT4,Other,Other,"2026-06",2.54
1,"52","385424",INT5,Home & rent,Home & rent,"2026-05",0.14
1,"52","385424",INT5,Other,Other,"2026-05",1688.52
1,"52","385424",INT4,Other,Other,"2026-05",5552.60
1,"52","385424",INT4,Taxes & fees,Taxes & fees,"2026-05",0.04
1,"52","385424",INT4,Other,Other,"2026-04",10560.49
1,"52","385424",INT5,Other,Other,"2026-04",2408.36
1,"52","385424",INT79388,Other,Other,"2026-04",1324.00
1,"52","385424",INT5,Taxes & fees,Taxes & fees,"2026-04",50.00
1,"52","385424",INT5,Other,Other,"2026-03",110.09
1,"52","385424",INT4,Other,Other,"2026-03",50243.50
1,"52","385424",INT79388,Other,Other,"2026-03",1824.04
1,"52","385424",INT5,Taxes & fees,Taxes & fees,"2026-03",150.00
1,"52","385424",INT5,Other,Other,"2026-02",334.69
1,"52","385424",INT79388,Other,Other,"2026-02",1424.00
1,"52","385424",INT4,Other,Other,"2026-02",11708.47
1,"52","385424",INT4,Other,Other,"2026-01",12949.34
1,"52","385424",INT5,Other,Other,"2026-01",1589.46
1,"52","385424",INT79388,Other,Other,"2026-01",1624.01
1,"52","385424",INT79388,Other,Other,"2025-12",655.81
1,"52","385424",INT4,Other,Other,"2025-12",36393.79
1,"52","385424",INT5,Other,Other,"2025-12",4918.12
